smiles,Eea,mfp_MQNs13,mfp_MQNs14,mfp_MQNs15,mfp_MQNs16,mfp_MQNs17,mfp_MQNs18,mfp_MQNs19,mfp_MQNs20,mfp_MQNs21,mfp_MQNs22,mfp_MQNs23,mfp_MQNs24,mfp_MQNs25,mfp_MQNs26,mfp_MQNs27,mfp_MQNs28,mfp_MQNs29,mfp_MQNs30,mfp_MQNs31,mfp_MQNs32,mfp_MQNs33,mfp_MQNs34,mfp_MQNs35,mfp_MQNs36,mfp_MQNs37,mfp_MQNs38,mfp_MQNs39,mfp_MQNs40,mfp_MQNs41,mfp_MQNs42,mfp_NumAromaticRings,mfp_NumAliphaticRings,mfp_Chi0n,mfp_Chi0v,mfp_Chi1n,mfp_Chi1v,mfp_Chi2n,mfp_Chi2v,mfp_HallKierAlpha,mfp_tpsa
[*]C(=O)OC(C=C1)=CC=C1C(=S)[*],3.6938,0.529411765,0.117647059,0,0.176470588,0.176470588,0,0.117647059,0.235294118,0.117647059,0,0,0,0,0.117647059,0.058823529,0.117647059,0,0,0.352941176,0,0,0,0,0.058823529,0,0,0,0,0,0,0.058823529,0,0.66027911,0.355367144,0.327440975,0.174984992,0.087740096,0.099747398,0.071764706,0.386764706
[*]C(=O)OC(=O)O[*],2.3361,0.625,0.25,0,0,0,0,0,1,0.5,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579124145,0.329124145,0.241108627,0.127577591,0.054424426,0.054424426,0.1325,1.9875
[*]C(=O)OC(=S)O[*],3.1486,0.625,0.25,0,0,0,0,0,0.75,0.375,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579124145,0.431186218,0.241108627,0.178608627,0.054424426,0.096091092,0.08,1.4540625
[*]NC(S1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3[*],2.2798,0.48,0,0,0.32,0.28,0,0.12,0.04,0.04,0,0,0,0,0,0,0.04,0,0.12,0.48,0,0,0,0.12,0,0,0,0,0,0,0,0.12,0,0.666878339,0.404857928,0.343711154,0.265913656,0.111195897,0.22464342,0.044,0.2602
[*]NC(S1)=CC=C1C(S2)=CC=C2C[*],1.6017,0.571428571,0,0,0.238095238,0.238095238,0,0.142857143,0.047619048,0.047619048,0,0,0,0,0,0,0.047619048,0.047619048,0.095238095,0.380952381,0,0,0,0.095238095,0,0,0,0,0,0,0,0.095238095,0,0.703033818,0.352223968,0.354025265,0.222528407,0.095078531,0.191254316,0.038095238,0.309761905
[*]NC(S1)=CC=C1C(S2)=CC=C2C(=O)[*],2.9191,0.5,0.05,0,0.25,0.25,0,0.15,0.15,0.1,0,0,0,0,0.05,0,0.1,0,0.1,0.4,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0.658597923,0.390247581,0.331932736,0.243861034,0.104935561,0.205920136,0.0565,0.538625
[*]NC(S1)=CC=C1C(S2)=CC=C2C(=S)[*],3.3026,0.5,0.05,0,0.25,0.25,0,0.15,0.05,0.05,0,0,0,0,0.05,0,0.1,0,0.1,0.4,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0.658597923,0.43107241,0.331932736,0.264273449,0.104935561,0.216126343,0.0355,0.32525
[*]NC(S1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],2.0751,0.5,0,0,0.285714286,0.285714286,0,0.107142857,0.035714286,0.035714286,0,0,0,0,0,0,0.035714286,0,0.071428571,0.5,0,0,0,0.071428571,0.035714286,0,0,0,0,0,0,0.107142857,0,0.687989649,0.353453691,0.354804663,0.220467734,0.107842395,0.172684086,0.056428571,0.232321429
[*]NC(S1)=CC=C1C(C=C2)=CC=C2C(=S)[*],2.3374,0.52173913,0.043478261,0,0.260869565,0.217391304,0,0.130434783,0.043478261,0.043478261,0,0,0,0,0.043478261,0,0.086956522,0,0.043478261,0.434782609,0,0,0,0.043478261,0.043478261,0,0,0,0,0,0,0.086956522,0,0.685378703,0.365074058,0.346974192,0.209161918,0.101669602,0.153982425,0.05173913,0.282826087
[*]NC(S1)=CC=C1C(=O)C(S2)=CC=C2[*],3.0129,0.5,0.05,0,0.25,0.25,0,0.15,0.15,0.1,0,0,0,0,0.05,0,0.1,0,0.1,0.4,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0.658597923,0.390247581,0.331932736,0.243861034,0.104935561,0.195713928,0.0565,0.538625
[*]NC(S1)=CC=C1C(=O)C(=S)[*],4.1937,0.533333333,0.133333333,0,0.2,0.133333333,0,0.2,0.2,0.133333333,0,0,0,0,0.133333333,0,0.2,0,0.066666667,0.266666667,0,0,0,0.066666667,0,0,0,0,0,0,0,0.066666667,0,0.644797231,0.420330109,0.312302038,0.234323217,0.094501667,0.174714661,0.049333333,0.718166667
[*]NC(S1)=CC=C1C(=S)C(S2)=CC=C2[*],3.5786,0.5,0.05,0,0.25,0.25,0,0.15,0.05,0.05,0,0,0,0,0.05,0,0.1,0,0.1,0.4,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0.658597923,0.43107241,0.331932736,0.264273449,0.104935561,0.216126343,0.0355,0.32525
[*]NC(S1)=CC=C1C(=S)C(C=C2)=CC=C2[*],2.9139,0.52173913,0.043478261,0,0.260869565,0.217391304,0,0.130434783,0.043478261,0.043478261,0,0,0,0,0.043478261,0,0.086956522,0,0.043478261,0.434782609,0,0,0,0.043478261,0.043478261,0,0,0,0,0,0,0.086956522,0,0.685378703,0.365074058,0.346974192,0.209161918,0.100672301,0.161860086,0.05173913,0.282826087
[*]NC(S1)=CC=C1NC(S2)=CC=C2[*],1.4393,0.55,0,0,0.25,0.25,0,0.15,0.1,0.1,0,0,0,0,0,0,0.1,0,0.1,0.4,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0.685546189,0.367195847,0.341447888,0.231015507,0.091672365,0.180295737,0.05,0.475625
[*]NC(S1)=CC=C1NC(=S)[*],2.2133,0.6,0.066666667,0,0.2,0.133333333,0,0.133333333,0.133333333,0.133333333,0,0,0,0,0.066666667,0,0.2,0,0.066666667,0.266666667,0,0,0,0.066666667,0,0,0,0,0,0,0,0.066666667,0,0.680728251,0.389594462,0.324988908,0.217195847,0.07769718,0.155036846,0.040666667,0.634166667
[*]NC(S1)=CC=C1OC(S2)=CC=C2[*],1.1067,0.526315789,0,0,0.263157895,0.263157895,0,0.157894737,0.157894737,0.105263158,0,0,0,0,0,0.052631579,0.052631579,0,0.105263158,0.421052632,0,0,0,0.105263158,0,0,0,0,0,0,0,0.105263158,0,0.666945182,0.384471138,0.333830466,0.241123412,0.094121885,0.185735169,0.052631579,0.463815789
[*]NC(S1)=CC=C1OC(=S)[*],2.3032,0.571428571,0.071428571,0,0.214285714,0.142857143,0,0.142857143,0.214285714,0.142857143,0,0,0,0,0.071428571,0.071428571,0.142857143,0,0.071428571,0.285714286,0,0,0,0.071428571,0,0,0,0,0,0,0,0.071428571,0,0.65513989,0.414639402,0.313475337,0.2299266,0.080719109,0.161310534,0.043571429,0.629464286
[*]NC(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3[*],1.6696,0.5,0,0,0.285714286,0.285714286,0,0.107142857,0.035714286,0.035714286,0,0,0,0,0,0,0.035714286,0,0.071428571,0.5,0,0,0,0.071428571,0.035714286,0,0,0,0,0,0,0.107142857,0,0.687989649,0.353453691,0.354804663,0.220467734,0.107755909,0.173367241,0.056428571,0.232321429
[*]NC(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3[*],1.9491,0.516129032,0,0,0.290322581,0.258064516,0,0.096774194,0.032258065,0.032258065,0,0,0,0,0,0,0.032258065,0,0.032258065,0.516129032,0,0,0,0.032258065,0.064516129,0,0,0,0,0,0,0.096774194,0,0.7050149,0.31199866,0.363751041,0.183817796,0.104319908,0.137243158,0.066451613,0.20983871
[*]NC(C=C1)=CC=C1C(S2)=CC=C2C(=S)[*],3.1722,0.52173913,0.043478261,0,0.260869565,0.217391304,0,0.130434783,0.043478261,0.043478261,0,0,0,0,0.043478261,0,0.086956522,0,0.043478261,0.434782609,0,0,0,0.043478261,0.043478261,0,0,0,0,0,0,0.086956522,0,0.685378703,0.365074058,0.346974192,0.209161918,0.101564314,0.154814092,0.05173913,0.282826087
[*]NC(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],1.8885,0.516129032,0,0,0.290322581,0.258064516,0,0.096774194,0.032258065,0.032258065,0,0,0,0,0,0,0.032258065,0,0.032258065,0.516129032,0,0,0,0.032258065,0.064516129,0,0,0,0,0,0,0.096774194,0,0.7050149,0.31199866,0.363751041,0.183817796,0.105059842,0.131398441,0.066451613,0.20983871
[*]NC(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3[*],1.5312,0.529411765,0,0,0.264705882,0.264705882,0,0.088235294,0.029411765,0.029411765,0,0,0,0,0,0,0.029411765,0,0,0.529411765,0,0,0,0,0.088235294,0,0,0,0,0,0,0.088235294,0,0.719035694,0.277859223,0.371118647,0.153635494,0.102164906,0.102164906,0.074705882,0.191323529
[*]NC(C=C1)=CC=C1C(C=C2)=CC=C2C[*],1.1363,0.592592593,0,0,0.222222222,0.222222222,0,0.111111111,0.037037037,0.037037037,0,0,0,0,0,0,0.037037037,0.037037037,0,0.444444444,0,0,0,0,0.074074074,0,0,0,0,0,0,0.074074074,0,0.738785689,0.257304207,0.374742,0.137911363,0.091615067,0.091615067,0.065185185,0.240925926
[*]NC(C=C1)=CC=C1C(C=C2)=CC=C2C(=S)[*],2.5787,0.538461538,0.038461538,0,0.230769231,0.230769231,0,0.115384615,0.038461538,0.038461538,0,0,0,0,0.038461538,0,0.076923077,0,0,0.461538462,0,0,0,0,0.076923077,0,0,0,0,0,0,0.076923077,0,0.705979303,0.314306095,0.358544544,0.166768432,0.099064187,0.106915116,0.064230769,0.250192308
[*]NC(C=C1)=CC=C1C(=O)C(S2)=CC=C2[*],2.4618,0.52173913,0.043478261,0,0.260869565,0.217391304,0,0.130434783,0.130434783,0.086956522,0,0,0,0,0.043478261,0,0.086956522,0,0.043478261,0.434782609,0,0,0,0.043478261,0.043478261,0,0,0,0,0,0,0.086956522,0,0.685378703,0.329574207,0.346974192,0.191411992,0.101564314,0.137064166,0.07,0.468369565
[*]NC(C=C1)=CC=C1C(=O)C(=S)[*],4.0513,0.555555556,0.111111111,0,0.166666667,0.166666667,0,0.166666667,0.166666667,0.111111111,0,0,0,0,0.111111111,0,0.166666667,0,0,0.333333333,0,0,0,0,0.055555556,0,0,0,0,0,0,0.055555556,0,0.681317232,0.337789264,0.33479346,0.168894632,0.091932945,0.103273176,0.067777778,0.598472222
[*]NC(C=C1)=CC=C1C(=O)O[*],2.5642,0.588235294,0.058823529,0,0.176470588,0.176470588,0,0.117647059,0.294117647,0.176470588,0,0,0,0,0.058823529,0.058823529,0.117647059,0,0,0.352941176,0,0,0,0,0.058823529,0,0,0,0,0,0,0.058823529,0,0.691982952,0.280218246,0.334384151,0.140109123,0.088886134,0.088886134,0.088823529,0.931176471
[*]NC(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2[*],3.0683,0.538461538,0.038461538,0,0.230769231,0.230769231,0,0.115384615,0.038461538,0.038461538,0,0,0,0,0.038461538,0,0.076923077,0,0,0.461538462,0,0,0,0,0.076923077,0,0,0,0,0,0,0.076923077,0,0.705979303,0.314306095,0.358544544,0.166768432,0.098181959,0.113883817,0.064230769,0.250192308
[*]NC(C=C1)=CC=C1NC(S2)=CC=C2[*],1.0698,0.565217391,0,0,0.260869565,0.217391304,0,0.130434783,0.086956522,0.086956522,0,0,0,0,0,0,0.086956522,0,0.043478261,0.434782609,0,0,0,0.043478261,0.043478261,0,0,0,0,0,0,0.086956522,0,0.708811977,0.30952922,0.355248238,0.180241968,0.089925813,0.12448871,0.064347826,0.413586957
[*]NC(C=C1)=CC=C1OC(S2)=CC=C2[*],1.1598,0.545454545,0,0,0.272727273,0.227272727,0,0.136363636,0.136363636,0.090909091,0,0,0,0,0,0.045454545,0.045454545,0,0.045454545,0.454545455,0,0,0,0.045454545,0.045454545,0,0,0,0,0,0,0.090909091,0,0.693805008,0.32182758,0.349296844,0.186663635,0.091880665,0.127291534,0.067272727,0.400568182
[*]NC(C=C1)=CC=C1OC(C=C2)=CC=C2[*],1.1501,0.56,0,0,0.24,0.24,0,0.12,0.12,0.08,0,0,0,0,0,0.04,0.04,0,0,0.48,0,0,0,0,0.08,0,0,0,0,0,0,0.08,0,0.714218475,0.274218475,0.361051291,0.145274204,0.089356686,0.089356686,0.0784,0.3525
[*]NC(C=C1)=CC=C1OC(=S)[*],2.1606,0.588235294,0.058823529,0,0.176470588,0.176470588,0,0.117647059,0.176470588,0.117647059,0,0,0,0,0.058823529,0.058823529,0.117647059,0,0,0.352941176,0,0,0,0,0.058823529,0,0,0,0,0,0,0.058823529,0,0.691982952,0.328247456,0.337082731,0.161425148,0.080183903,0.089987824,0.064117647,0.518382353
[*]NC(=O)C(S1)=CC=C1C(C=C2)=CC=C2[*],2.6235,0.52173913,0.043478261,0,0.260869565,0.217391304,0,0.086956522,0.130434783,0.086956522,0,0,0,0,0.043478261,0,0.086956522,0,0.043478261,0.434782609,0,0,0,0.043478261,0.043478261,0,0,0,0,0,0,0.086956522,0,0.685378703,0.329574207,0.346974192,0.191411992,0.100672301,0.145047115,0.07,0.468369565
[*]NC(=O)C(S1)=CC=C1C(=O)[*],3.408,0.533333333,0.133333333,0,0.2,0.133333333,0,0.133333333,0.333333333,0.2,0,0,0,0,0.133333333,0,0.2,0,0.066666667,0.266666667,0,0,0,0.066666667,0,0,0,0,0,0,0,0.066666667,0,0.644797231,0.365897003,0.312302038,0.207106664,0.094501667,0.162543048,0.077333333,1.002666667
[*]NC(=O)C(S1)=CC=C1C(=S)[*],3.7504,0.533333333,0.133333333,0,0.2,0.133333333,0,0.133333333,0.2,0.133333333,0,0,0,0,0.133333333,0,0.2,0,0.066666667,0.266666667,0,0,0,0.066666667,0,0,0,0,0,0,0,0.066666667,0,0.644797231,0.420330109,0.312302038,0.234323217,0.094501667,0.176151325,0.049333333,0.718166667
[*]NC(=O)C(S1)=CC=C1O[*],2.2174,0.571428571,0.071428571,0,0.214285714,0.142857143,0,0.142857143,0.357142857,0.214285714,0,0,0,0,0.071428571,0.071428571,0.142857143,0,0.071428571,0.285714286,0,0,0,0.071428571,0,0,0,0,0,0,0,0.071428571,0,0.65513989,0.356318218,0.31019849,0.204042854,0.090985447,0.161211393,0.073571429,1.130714286
[*]NC(=O)C(C=C1)=CC=C1C(S2)=CC=C2[*],2.1302,0.52173913,0.043478261,0,0.260869565,0.217391304,0,0.086956522,0.130434783,0.086956522,0,0,0,0,0.043478261,0,0.086956522,0,0.043478261,0.434782609,0,0,0,0.043478261,0.043478261,0,0,0,0,0,0,0.086956522,0,0.685378703,0.329574207,0.346974192,0.191411992,0.101669602,0.137169454,0.07,0.468369565
[*]NC(=O)C(C=C1)=CC=C1C(C=C2)=CC=C2[*],2.3815,0.538461538,0.038461538,0,0.230769231,0.230769231,0,0.076923077,0.115384615,0.076923077,0,0,0,0,0.038461538,0,0.076923077,0,0,0.461538462,0,0,0,0,0.076923077,0,0,0,0,0,0,0.076923077,0,0.705979303,0.28290238,0.358544544,0.151066575,0.098275099,0.098275099,0.080384615,0.414326923
[*]NC(=O)C(C=C1)=CC=C1C(=S)[*],3.4516,0.555555556,0.111111111,0,0.166666667,0.166666667,0,0.111111111,0.166666667,0.111111111,0,0,0,0,0.111111111,0,0.166666667,0,0,0.333333333,0,0,0,0,0.055555556,0,0,0,0,0,0,0.055555556,0,0.681317232,0.337789264,0.33479346,0.168894632,0.09206748,0.10340771,0.067777778,0.598472222
[*]NC(=O)C(C=C1)=CC=C1O[*],2.0709,0.588235294,0.058823529,0,0.176470588,0.176470588,0,0.117647059,0.294117647,0.176470588,0,0,0,0,0.058823529,0.058823529,0.117647059,0,0,0.352941176,0,0,0,0,0.058823529,0,0,0,0,0,0,0.058823529,0,0.691982952,0.280218246,0.334384151,0.140109123,0.088780983,0.088780983,0.088823529,0.931176471
[*]NC(=O)C(=S)C(S1)=CC=C1[*],3.9034,0.533333333,0.133333333,0,0.2,0.133333333,0,0.133333333,0.2,0.133333333,0,0,0,0,0.133333333,0,0.2,0,0.066666667,0.266666667,0,0,0,0.066666667,0,0,0,0,0,0,0,0.066666667,0,0.644797231,0.420330109,0.312302038,0.234323217,0.094501667,0.176151325,0.049333333,0.718166667
[*]NC(=O)C(=S)C(C=C1)=CC=C1[*],3.6154,0.555555556,0.111111111,0,0.166666667,0.166666667,0,0.111111111,0.166666667,0.111111111,0,0,0,0,0.111111111,0,0.166666667,0,0,0.333333333,0,0,0,0,0.055555556,0,0,0,0,0,0,0.055555556,0,0.681317232,0.337789264,0.33479346,0.168894632,0.090793151,0.113473611,0.067777778,0.598472222
[*]NC(=O)C(=S)C(=O)[*],5.1781,0.6,0.3,0,0,0,0,0.2,0.5,0.3,0,0,0,0,0.3,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617195847,0.398845505,0.273040642,0.174422752,0.073633878,0.114458707,0.077,1.504
[*]NC(=O)C(=S)O[*],4.3681,0.666666667,0.222222222,0,0,0,0,0,0.555555556,0.333333333,0,0,0,0,0.222222222,0.111111111,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630217607,0.387606116,0.265406079,0.16602528,0.06584556,0.107044539,0.071111111,1.758888889
[*]NC(=O)NC(S1)=CC=C1[*],1.6045,0.6,0.066666667,0,0.2,0.133333333,0,0.066666667,0.266666667,0.2,0,0,0,0,0.066666667,0,0.2,0,0.066666667,0.266666667,0,0,0,0.066666667,0,0,0,0,0,0,0,0.066666667,0,0.680728251,0.335161357,0.324988908,0.189979294,0.076910286,0.129906728,0.068666667,0.918666667
[*]NC(=O)NC(=O)[*],2.041,0.7,0.2,0,0,0,0,0,0.6,0.4,0,0,0,0,0.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671092377,0.271092377,0.292070947,0.107906868,0.048566468,0.048566468,0.106,1.80475
[*]NC(=O)NC(=S)[*],3.7029,0.7,0.2,0,0,0,0,0,0.4,0.3,0,0,0,0,0.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671092377,0.352742035,0.292070947,0.148731697,0.048566468,0.066823886,0.064,1.378
[*]NC(=O)NO[*],1.9635,0.777777778,0.111111111,0,0,0,0,0.111111111,0.666666667,0.444444444,0,0,0,0,0.111111111,0.111111111,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690102641,0.245658197,0.287089,0.092656881,0.041540142,0.041540142,0.085555556,2.093055556
[*]NC(=O)OC(S1)=CC=C1[*],1.551,0.571428571,0.071428571,0,0.214285714,0.142857143,0,0.071428571,0.357142857,0.214285714,0,0,0,0,0.071428571,0.071428571,0.142857143,0,0.071428571,0.285714286,0,0,0,0.071428571,0,0,0,0,0,0,0,0.071428571,0,0.65513989,0.356318218,0.313475337,0.200766007,0.079253658,0.134899308,0.073571429,0.934285714
[*]NC(=O)OC(C=C1)=CC=C1[*],1.3447,0.588235294,0.058823529,0,0.176470588,0.176470588,0,0.058823529,0.294117647,0.176470588,0,0,0,0,0.058823529,0.058823529,0.117647059,0,0,0.352941176,0,0,0,0,0.058823529,0,0,0,0,0,0,0.058823529,0,0.691982952,0.280218246,0.337082731,0.137410543,0.07777022,0.07777022,0.088823529,0.769411765
[*]NC(=O)OC(=S)[*],3.7701,0.666666667,0.222222222,0,0,0,0,0,0.555555556,0.333333333,0,0,0,0,0.222222222,0.111111111,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630217607,0.387606116,0.270503397,0.160927963,0.050144769,0.068663288,0.071111111,1.453333333
[*]NC(=S)C(S1)=CC=C1O[*],2.8874,0.571428571,0.071428571,0,0.214285714,0.142857143,0,0.142857143,0.214285714,0.142857143,0,0,0,0,0.071428571,0.071428571,0.142857143,0,0.071428571,0.285714286,0,0,0,0.071428571,0,0,0,0,0,0,0,0.071428571,0,0.65513989,0.414639402,0.31019849,0.233203446,0.090985447,0.188832703,0.043571429,0.825892857
[*]NC(=S)C(C=C1)=CC=C1O[*],2.5935,0.588235294,0.058823529,0,0.176470588,0.176470588,0,0.117647059,0.176470588,0.117647059,0,0,0,0,0.058823529,0.058823529,0.117647059,0,0,0.352941176,0,0,0,0,0.058823529,0,0,0,0,0,0,0.058823529,0,0.691982952,0.328247456,0.334384151,0.164123728,0.088780983,0.111527944,0.064117647,0.680147059
[*]NC(=S)C(=O)O[*],4.0646,0.666666667,0.222222222,0,0,0,0,0,0.555555556,0.333333333,0,0,0,0,0.222222222,0.111111111,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630217607,0.387606116,0.265406079,0.16602528,0.06584556,0.108812042,0.071111111,1.758888889
[*]NC(=S)NC(C=C1)=CC=C1[*],2.0356,0.611111111,0.055555556,0,0.166666667,0.166666667,0,0.055555556,0.111111111,0.111111111,0,0,0,0,0.055555556,0,0.166666667,0,0,0.333333333,0,0,0,0,0.055555556,0,0,0,0,0,0,0.055555556,0,0.711259749,0.312176226,0.345365851,0.154621824,0.075999132,0.096285153,0.060555556,0.528472222
[*]NC(=S)NC(=S)[*],4.2115,0.7,0.2,0,0,0,0,0,0.2,0.2,0,0,0,0,0.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671092377,0.434391693,0.292070947,0.189556526,0.048566468,0.103338724,0.022,0.95125
[*]NC(=S)NO[*],2.2894,0.777777778,0.111111111,0,0,0,0,0.111111111,0.444444444,0.333333333,0,0,0,0,0.111111111,0.111111111,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690102641,0.336380039,0.287089,0.138017802,0.041540142,0.082112183,0.038888889,1.618888889
[*]NC(=S)OC(=S)[*],4.0637,0.666666667,0.222222222,0,0,0,0,0,0.333333333,0.222222222,0,0,0,0,0.222222222,0.111111111,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630217607,0.478327959,0.270503397,0.206288884,0.050144769,0.107467827,0.024444444,0.979166667
[*]NOC(=O)O[*],1.6985,0.75,0.125,0,0,0,0,0.125,0.875,0.5,0,0,0,0,0.125,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646494808,0.271494808,0.262202763,0.099368328,0.042660887,0.042660887,0.09625,2.2671875
[*]NOC(=S)O[*],2.7178,0.75,0.125,0,0,0,0,0.125,0.625,0.375,0,0,0,0,0.125,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646494808,0.373556881,0.262202763,0.150399364,0.042660887,0.084327553,0.04375,1.73375
[*]NC(=S)NC(C=C1)=CC=C1NC(=S)NC(C=C2)=CC=C2OC(C=C3)=CC=C3[*],2.2298,0.6,0.044444444,0,0.2,0.2,0,0.111111111,0.133333333,0.111111111,0,0,0,0,0.044444444,0.022222222,0.133333333,0,0,0.4,0,0,0,0,0.066666667,0,0,0,0,0,0,0.066666667,0,0.689191095,0.325479831,0.347062492,0.171072017,0.096259763,0.112488579,0.070222222,0.396333333
[*]NC(=S)NC(C=C1)=CC=C1CC(C=C2)=CC=C2[*],1.379,0.612903226,0.032258065,0,0.193548387,0.193548387,0,0.096774194,0.064516129,0.064516129,0,0,0,0,0.032258065,0,0.096774194,0.032258065,0,0.387096774,0,0,0,0,0.064516129,0,0,0,0,0,0,0.064516129,0,0.719441145,0.294166841,0.361825333,0.154296543,0.088483367,0.100262347,0.060322581,0.306854839
[*]CCOCCOC(=O)NC(=CC=C1(C))C=C1NC(=O)O[*],0.755,0.789473684,0.052631579,0,0.078947368,0.078947368,0,0.210526316,0.315789474,0.184210526,0,0,0,0,0.052631579,0.078947368,0.105263158,0.131578947,0,0.157894737,0,0,0,0,0.026315789,0,0,0,0,0,0,0.026315789,0,0.72199128,0.24830707,0.351999255,0.1203499,0.07139331,0.07139331,0.06,0.637434211
[*]NC(=O)OC(=O)[*],2.561,0.666666667,0.222222222,0,0,0,0,0,0.777777778,0.444444444,0,0,0,0,0.222222222,0.111111111,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630217607,0.296884274,0.270503397,0.115567042,0.050144769,0.050144769,0.117777778,1.9275
[*]C(=O)C(=S)C(=O)O[*],5.1004,0.555555556,0.333333333,0,0,0,0,0.222222222,0.666666667,0.333333333,0,0,0,0,0.333333333,0.111111111,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570332574,0.438832194,0.247193875,0.191638319,0.0798493,0.125210221,0.085555556,1.510277778
[*]C(C=C1)=CC=C1OC(=O)CC(=O)CCO[*],2.0323,0.703703704,0.074074074,0,0.111111111,0.111111111,0,0.222222222,0.296296296,0.148148148,0,0,0,0,0.074074074,0.074074074,0.074074074,0.111111111,0,0.222222222,0,0,0,0,0.037037037,0,0,0,0,0,0,0.037037037,0,0.708629376,0.264184932,0.349217371,0.13039336,0.074993701,0.074993701,0.062222222,0.588888889
[*]CCOC(=S)NC(=S)C(C=C1)=CC=C1N[*],2.6209,0.703703704,0.074074074,0,0.111111111,0.111111111,0,0.148148148,0.148148148,0.111111111,0,0,0,0,0.074074074,0.037037037,0.148148148,0.074074074,0,0.222222222,0,0,0,0,0.037037037,0,0,0,0,0,0,0.037037037,0,0.708117484,0.324154268,0.345516954,0.159400502,0.078170164,0.105427171,0.044444444,0.437777778
[*]CNCCCOCO[*],0.6155,0.952380952,0,0,0,0,0,0.333333333,0.238095238,0.142857143,0,0,0,0,0,0.095238095,0.047619048,0.238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798271913,0.179224294,0.376907044,0.074266001,0.030288775,0.030288775,0.005714286,0.493928571
[*]CNCNC(=O)NC(=O)N[*],0.7092,0.85,0.1,0,0,0,0,0.15,0.4,0.3,0,0,0,0,0.1,0,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730267548,0.230267548,0.335478193,0.098674794,0.050027928,0.050027928,0.065,1.203125
[*]CNC(=O)NCOCO[*],0.7808,0.894736842,0.052631579,0,0,0,0,0.263157895,0.421052632,0.263157895,0,0,0,0,0.052631579,0.105263158,0.157894737,0.157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743114319,0.21679853,0.342821013,0.09004862,0.041203341,0.041203341,0.042631579,0.928815789
[*]CNC(=O)ONC(=O)NO[*],1.4002,0.823529412,0.117647059,0,0,0,0,0.117647059,0.647058824,0.411764706,0,0,0,0,0.117647059,0.117647059,0.294117647,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674978468,0.263213762,0.301284534,0.110114588,0.054949787,0.054949787,0.088235294,1.466029412
[*]COCOCCCO[*],0.6927,0.95,0,0,0,0,0,0.35,0.3,0.15,0,0,0,0,0,0.15,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786237244,0.186237244,0.371443451,0.076031036,0.030829081,0.030829081,0.006,0.483625
[*]COC(=O)NCCNC[*],0.5903,0.904761905,0.047619048,0,0,0,0,0.238095238,0.285714286,0.19047619,0,0,0,0,0.047619048,0.047619048,0.142857143,0.19047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771948751,0.20052018,0.364344134,0.083657125,0.038818247,0.038818247,0.036666667,0.59952381
